sinal_i;dt;lado;preco_ordem;hora;leque;range_gatilho;ativou;entrada;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
5431;2026-05-14 12:36:42;short;4692,025;12;316,1269192896725;517,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-14
5599;2026-05-14 16:49:07;short;4686,21;16;790,3939306986103;286,0000000000582;True;4686,81;5600;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-14
5706;2026-05-14 18:56:40;short;4684,41;18;128,9866548052487;236,0000000000582;True;4685,36;5710;alvo;300,0;300,0;True;4;1,0;3,0;2026-05-14
6065;2026-05-15 05:38:38;short;4615,715;5;250,30240730102378;175,0;True;4615,715;6066;breakeven;300,0;300,0;True;1;1,0;3,0;2026-05-15
6070;2026-05-15 05:46:10;short;4617,205;5;189,73888121900018;345,00000000007276;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-15
6112;2026-05-15 06:53:17;short;4615,959999999999;6;110,86593395730233;246,00000000000364;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-15
6359;2026-05-15 12:06:45;short;4560,035;12;497,7790091087627;759,0000000000146;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-15
6376;2026-05-15 12:26:09;short;4551,895;12;676,285431181168;339,00000000003274;True;4551,895;6380;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-15
6401;2026-05-15 12:58:00;short;4545,21;12;682,9740625573322;347,99999999995634;True;4545,21;6406;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-05-15
6427;2026-05-15 13:21:14;long;4558,370000000001;13;335,2421707175381;396,00000000000364;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-15
6583;2026-05-15 16:20:35;short;4550,71;16;290,85520464177534;242,00000000000728;True;4550,97;6585;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-15
6586;2026-05-15 16:23:54;short;4553,215;16;155,4449648597256;185,00000000003638;True;4553,215;6587;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-15
6623;2026-05-15 16:55:08;short;4535,41;16;794,5902387808928;326,0000000000218;True;4535,41;6624;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-15
6626;2026-05-15 16:57:50;short;4539,1849999999995;16;588,9300896898931;558,9999999999236;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-15
6708;2026-05-15 18:13:40;long;4554,545;18;343,98062280506565;361,0000000000582;True;4554,545;6709;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-15
6711;2026-05-15 18:16:55;long;4551,65;18;240,99796141708794;188,0000000000109;True;4551,65;6713;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-15
7149;2026-05-18 05:31:25;long;4532,55;5;999,4162927848265;642,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
7153;2026-05-18 05:36:37;long;4532,74;5;887,6380432187034;442,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
7160;2026-05-18 05:46:40;long;4537,49;5;838,1250808896766;547,9999999999563;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
7164;2026-05-18 05:51:48;long;4533,0599999999995;5;741,8801474097563;333,9999999999236;True;4533,0599999999995;7173;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-05-18
7182;2026-05-18 06:17:03;long;4530,6;6;270,96324837448265;317,99999999993815;True;4530,3;7186;breakeven;300,0;300,0;True;4;1,0;3,0;2026-05-18
7428;2026-05-18 12:40:15;short;4545,41;12;99,04886223130234;184,00000000001455;True;4545,41;7429;breakeven;300,0;300,0;True;1;1,0;3,0;2026-05-18
7438;2026-05-18 12:59:19;short;4543,305;12;211,28221178187232;131,00000000004002;True;4543,305;7441;alvo;300,0;300,0;True;3;1,0;3,0;2026-05-18
7466;2026-05-18 13:48:28;short;4546,504999999999;13;189,83529875276872;228,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
7573;2026-05-18 16:03:47;long;4565,915;16;769,1760755536052;312,99999999991996;True;4565,915;7579;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-05-18
7580;2026-05-18 16:11:21;long;4563,5;16;556,4527277008892;339,9999999999636;True;4563,5;7582;alvo;300,0;300,0;True;2;1,0;3,0;2026-05-18
7595;2026-05-18 16:31:09;long;4570,68;16;562,6276003846215;506,00000000004;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
7609;2026-05-18 16:44:30;long;4569,815;16;494,5613530958326;875,0;True;4569,3;7610;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-18
7697;2026-05-18 18:09:57;short;4540,225;18;938,0921046227741;710,9999999999673;True;4540,225;7698;breakeven;300,0;300,0;True;1;1,0;3,0;2026-05-18
7704;2026-05-18 18:18:10;short;4540,875;18;771,1677558877454;140,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
7709;2026-05-18 18:23:55;short;4538,915;18;742,6587573819234;264,9999999999636;True;4539,11;7712;breakeven;300,0;300,0;True;3;1,0;3,0;2026-05-18
7718;2026-05-18 18:34:22;short;4539,13;18;647,4274779475309;226,00000000002183;True;4539,13;7719;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-18
7725;2026-05-18 18:43:11;short;4543,105;18;422,1169562804789;189,00000000003274;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-18
8046;2026-05-19 05:29:58;short;4560,74;5;428,80135956320373;268,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-19
8072;2026-05-19 06:18:32;short;4550,8;6;591,2758115750876;442,0000000000073;True;4551,21;8074;alvo;300,0;300,0;True;2;1,0;3,0;2026-05-19
8081;2026-05-19 06:40:43;short;4553,639999999999;6;496,3346821033156;285,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-19
8261;2026-05-19 12:00:10;short;4542,505;12;184,04228102281195;219,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-19
8302;2026-05-19 13:12:42;short;4540,5650000000005;13;150,32259295157928;355,0000000000182;True;4540,5650000000005;8314;breakeven;300,0;300,0;True;12;1,0;3,0;2026-05-19
8471;2026-05-19 16:56:48;short;4505,15;16;943,965772843967;975,9999999999309;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-19
8565;2026-05-19 18:25:55;long;4496,265;18;151,94538584337351;348,9999999999782;True;4496,265;8567;alvo;300,0;300,0;True;2;1,0;3,0;2026-05-19
8575;2026-05-19 18:36:46;long;4499,865;18;289,0329744212977;213,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-19
8585;2026-05-19 18:49:17;long;4502,105;18;302,5823637096437;202,99999999997453;True;4502,105;8588;alvo;300,0;300,0;True;3;1,0;3,0;2026-05-19
8955;2026-05-20 06:19:40;short;4462,075000000001;6;765,8408956178391;271,00000000000364;True;4462,61;8961;alvo;300,0;300,0;True;6;1,0;3,0;2026-05-20
8966;2026-05-20 06:39:37;short;4464,780000000001;6;542,0345312877544;222,00000000002547;True;4464,780000000001;8968;alvo;300,0;300,0;True;2;1,0;3,0;2026-05-20
9214;2026-05-20 13:53:18;long;4491,835;13;498,87801069762645;193,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-20
9474;2026-05-20 18:48:56;long;4536,555;18;610,4228475558557;152,99999999997453;True;4536,37;9479;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-05-20
9480;2026-05-20 18:55:00;long;4533,485;18;501,84834745541593;175,0;True;4533,27;9483;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-05-20
9484;2026-05-20 18:58:55;long;4529,030000000001;18;340,7791222703054;351,9999999999527;True;4529,030000000001;9489;alvo;300,0;300,0;True;5;1,0;3,0;2026-05-20
9781;2026-05-21 05:06:02;long;4558,155;5;588,4631169026761;298,9999999999782;True;4558,155;9784;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-05-21
9824;2026-05-21 06:23:41;short;4538,895;6;687,8020877718882;294,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10041;2026-05-21 12:28:37;long;4537,3150000000005;12;479,6846532109157;389,00000000003274;True;4537,3150000000005;10043;breakeven;300,0;300,0;True;2;1,0;3,0;2026-05-21
10046;2026-05-21 12:35:21;long;4534,24;12;412,3529090682496;272,00000000002547;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10050;2026-05-21 12:42:43;long;4533,975;12;315,7778411896288;173,0000000000473;True;4533,76;10051;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-21
10098;2026-05-21 13:46:01;short;4515,870000000001;13;824,1780237399325;403,99999999999636;True;4515,870000000001;10104;breakeven;300,0;300,0;True;6;1,0;3,0;2026-05-21
10107;2026-05-21 13:55:55;short;4514,094999999999;13;687,4165595168051;473,0000000000473;True;4514,094999999999;10111;alvo;300,0;300,0;True;4;1,0;3,0;2026-05-21
10207;2026-05-21 16:07:07;short;4510,75;16;223,65238284519364;278,0000000000655;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10219;2026-05-21 16:18:59;short;4503,655;16;420,5781961143657;390,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10253;2026-05-21 16:49:53;short;4502,055;16;388,53471108177473;286,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10334;2026-05-21 18:05:14;long;4504,235;18;63,002280457658344;232,99999999999272;True;4504,235;10336;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-21
10355;2026-05-21 18:24:59;long;4503,935;18;32,56687528037219;125,0;True;4503,935;10363;alvo;300,0;300,0;True;8;1,0;3,0;2026-05-21
10373;2026-05-21 18:46:10;long;4508,115;18;86,88697006436996;314,9999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10732;2026-05-22 05:44:52;short;4523,695;5;358,9789244389067;182,99999999999272;True;4523,695;10736;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-22
10745;2026-05-22 06:10:02;short;4522,605;6;292,22408785781226;160,99999999996726;True;4522,605;10753;alvo;300,0;300,0;True;8;1,0;3,0;2026-05-22
10949;2026-05-22 12:07:43;short;4523,530000000001;12;63,03936886797601;396,00000000000364;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-22
10993;2026-05-22 13:25:01;long;4529,1;13;406,71020530608075;174,00000000006912;True;4529,1;10995;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-22
11106;2026-05-22 16:03:38;long;4522,08;16;26,68669880122252;302,00000000004366;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-22
11151;2026-05-22 16:52:45;short;4516,2;16;332,81803064755877;273,9999999999782;True;4516,2;11155;alvo;300,0;300,0;True;4;1,0;3,0;2026-05-22
11566;2026-05-25 05:34:57;short;4564,1849999999995;5;155,77376006540362;286,9999999999891;True;4564,1849999999995;11570;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-25
11576;2026-05-25 05:55:35;short;4562,83;5;93,70386254367986;363,9999999999418;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-25
11584;2026-05-25 06:12:26;short;4562,845;6;130,84912085705582;135,00000000003638;True;4563,21;11591;alvo;300,0;300,0;True;7;1,0;3,0;2026-05-25
11891;2026-05-25 16:23:01;short;4563,5;16;82,122677404368;210,00000000003638;True;4563,5;11907;alvo;300,0;300,0;True;16;1,0;3,0;2026-05-25
11956;2026-05-25 18:19:53;long;4569,005;18;170,21697507043427;227,00000000004366;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-25
11968;2026-05-25 18:41:12;long;4568,004999999999;18;192,98958062427118;194,9999999999818;True;4568,004999999999;11971;alvo;300,0;300,0;True;3;1,0;3,0;2026-05-25
12163;2026-05-26 05:43:47;short;4536,02;5;437,8922889632122;448,0000000000473;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12372;2026-05-26 12:20:59;short;4524,5599999999995;12;273,17427435236823;217,99999999993815;True;4524,5599999999995;12374;alvo;300,0;300,0;True;2;1,0;3,0;2026-05-26
12378;2026-05-26 12:30:21;short;4525,34;12;210,06519703196318;238,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12553;2026-05-26 16:36:02;long;4522,08;16;381,2004972437535;192,00000000000728;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12558;2026-05-26 16:40:56;long;4526,36;16;415,12718497488095;450,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12671;2026-05-26 18:51:05;short;4506,860000000001;18;360,22528176781634;177,99999999997453;True;4506,88;12672;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-26
13356;2026-05-27 16:26:23;short;4416,125;16;1301,6351158386897;661,0000000000582;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-27
13367;2026-05-27 16:35:21;short;4423,925;16;992,8270572946531;219,00000000005093;True;4424,15;13369;breakeven;300,0;300,0;True;2;1,0;3,0;2026-05-27
13479;2026-05-27 18:26:31;short;4433,360000000001;18;277,8578413532159;169,9999999999818;True;4433,360000000001;13482;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-05-27
13777;2026-05-28 05:29:02;short;4406,84;5;1417,132635771486;205,99999999994907;True;4406,84;13778;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-28
14036;2026-05-28 12:33:01;long;4393,52;12;211,12388092133187;230,0000000000182;True;4393,52;14043;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-05-28
14055;2026-05-28 13:03:34;long;4393,125;13;167,1963128133939;319,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14068;2026-05-28 13:24:46;long;4395,265;13;296,98663624476467;198,99999999997817;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14076;2026-05-28 13:36:10;long;4399,035;13;346,57162610355954;175,0;True;4399,035;14079;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-05-28
14204;2026-05-28 16:19:32;long;4428,09;16;1425,3654699457911;477,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14209;2026-05-28 16:25:42;long;4430,745;16;1342,3556352572632;469,00000000005093;True;4430,745;14213;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-28
14234;2026-05-28 16:49:59;long;4425,43;16;494,503479602281;227,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14353;2026-05-28 18:42:45;long;4478,675;18;812,5674108962812;290,99999999998545;True;4478,675;14357;alvo;300,0;300,0;True;4;1,0;3,0;2026-05-28
14364;2026-05-28 18:56:36;long;4480,535;18;682,811043989841;171,00000000000364;True;4480,535;14367;breakeven;300,0;300,0;True;3;1,0;3,0;2026-05-28
14645;2026-05-29 05:24:11;long;4504,425;5;209,68939239519386;277,00000000004366;True;4504,2;14647;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-29
14679;2026-05-29 06:44:53;short;4497,885;6;289,96047129248836;268,99999999996;True;4497,885;14683;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-29
14841;2026-05-29 12:01:16;short;4515,4349999999995;12;175,47254945029636;444,9999999999818;True;4515,4349999999995;14843;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-29
14880;2026-05-29 13:06:05;long;4527,215;13;500,2772307489977;261,0000000000582;True;4527,215;14885;alvo;300,0;300,0;True;5;1,0;3,0;2026-05-29
15125;2026-05-29 18:22:44;long;4584,165;18;1945,6023090102462;369,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-29
15399;2026-06-01 05:10:28;short;4530,03;5;466,7855194245931;334,00000000001455;True;4530,03;15401;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-01
15403;2026-06-01 05:20:03;short;4533,075000000001;5;341,6394142099307;286,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15411;2026-06-01 05:39:16;short;4528,67;5;337,7057251434053;311,9999999999891;True;4528,67;15412;breakeven;300,0;300,0;True;1;1,0;3,0;2026-06-01
15423;2026-06-01 06:05:41;short;4523,639999999999;6;490,1965002880388;388,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15435;2026-06-01 06:36:33;short;4521,865;6;551,2425339516085;393,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15581;2026-06-01 12:07:01;short;4499,639999999999;12;349,4953149779576;248,0000000000473;True;4499,639999999999;15585;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-01
